-5.919393659441468891e+00	5.662637958105001257e-01
-2.322686000902049130e+00	9.195035302149467960e-01
1.263243652769998837e+00	-1.406294834124070858e+00
2.900343659420781872e+00	-3.734056194649037597e+00
-1.579301617571144956e+00	7.404853552335745270e+00
-1.781141822011133913e+00	6.621567329263212009e+00
-6.915567884907773966e-01	-4.546933774412979190e+00
-8.574323368341923768e+00	-1.543399402346754323e+00
1.654478410801312860e+00	-6.407720894508202036e+00
-3.793185674835412247e+00	3.737508856144893254e+00
-4.766288844786303436e+00	-3.099643010470946702e+00
-2.025869320551035635e+00	-3.724370295021546706e+00
4.345141382947746322e+00	2.721477645920677979e+00
4.060039640617496559e+00	-2.956445303104638267e+00
-5.008303833210010936e+00	-2.048476393120837624e+00
-1.471039716197720892e+00	-2.160863995977053253e+00
-2.162739645964960822e+00	1.573782088210704311e+00
1.664692272725281086e+00	-6.855080699381445264e+00
-3.340800691205470407e+00	3.962726005009865382e+00
-2.915840477657205998e+00	4.442983157774755831e+00
2.515476401176766630e-01	3.573011918351927108e-01
-3.130011440379839360e+00	3.801441434729261992e+00
6.376379672413261090e+00	3.171217817317756316e-01
3.989612008627003714e+00	6.218907208595446434e+00
-3.661632257411277180e+00	3.736543306897971650e+00
1.406055866478908456e+00	-6.759000002232765425e+00
-5.457689584087116685e+00	1.201179755967926033e+00
1.581201356035862204e+00	1.513499866109686121e+00
6.215265743907106177e+00	3.339475440851168653e+00
-4.294081635221198567e+00	1.695955829097975043e+00
